22-00065793,TARA - Telecommunication Complaint,Spot311 Interface,Open,2022-02-23 15:07:02,2022-02-23 15:07:02,2022-02-23 15:07:02,,"808 E 30TH ST, AUSTIN, TX 78705",808,30TH,AUSTIN,78705,,3118207.49694918,10079080.0021901,30.2907043,-97.72985632,"(30.2907043, -97.72985632)",9,585F,MJ24
22-00064575,Lost Item in Storm Drainage System,Phone,Closed,2022-02-23 15:52:19,2022-02-22 16:14:39,2022-02-23 15:52:19,2022-02-23 15:52:19,"E DEAN KEETON ST & SAN JACINTO BLVD, AUSTIN, TX",,E DEAN KEETON ST & SAN JACINTO BLVD,AUSTIN,78705,TRAVIS,3116718.15012219,10078539.8801061,30.28931534,-97.73461386,"(30.28931534, -97.73461386)",9,585F,MJ24
22-00062940,Austin Code - Request Code Officer,Phone,Closed,2022-02-21 15:27:07,2022-02-21 15:16:00,2022-02-23 10:28:51,2022-02-21 15:27:07,"609 ELMWOOD PL, AUSTIN, TX 78705",609,ELMWOOD,AUSTIN,78705,TRAVIS,3117211.99763589,10078873.0022481,30.29019931,-97.73302493,"(30.29019931, -97.73302493)",9,585F,MJ24
22-00063142,ATD - Parking Violation Enforcement,Spot311 Interface,Closed,2022-02-22 09:02:24,2022-02-21 17:52:14,2022-02-22 09:02:24,2022-02-22 09:02:24,"1004 E 32ND ST, AUSTIN, TX 78705",1004,32ND,AUSTIN,78705,TRAVIS,3119819.72341154,10078879.4581127,30.2900492,-97.72476443,"(30.2900492, -97.72476443)",9,585G,MK24
22-00065846,Lane/Road Closure Notification,Phone,Closed,2022-02-23 15:35:41,2022-02-23 15:35:41,2022-02-23 15:35:41,2022-02-23 15:35:41,"W 21ST ST & SAN ANTONIO ST, AUSTIN, TX",,W 21ST ST & SAN ANTONIO ST,AUSTIN,78705,TRAVIS,3114110.49723843,10076511.0006879,30.28390547,-97.74302327,"(30.28390547, -97.74302327)",9,585J,MJ23
22-00062997,Debris in Street,Phone,Resolved,2022-02-22 14:31:58,2022-02-21 15:50:10,2022-02-22 14:31:58,2022-02-22 14:31:58,"E DEAN KEETON ST & SPEEDWAY, AUSTIN, TX",,E DEAN KEETON ST & SPEEDWAY,AUSTIN,78712,TRAVIS,3116023.49916526,10078575.0004132,30.28945647,-97.73681157,"(30.28945647, -97.73681157)",9,585F,MJ24
22-00064997,Creek & Pond Vegetation Control,Phone,Open,2022-02-23 03:54:22,2022-02-23 03:54:22,2022-02-23 03:54:22,,"4400 AIRPORT BLVD, AUSTIN, TX 78722",4400,AIRPORT,AUSTIN,78722,TRAVIS,3123496.18036635,10082715.3367865,30.30035583,-97.71283296,"(30.30035583, -97.71283296)",9,555Z,MK25
22-00065868,Sign - Traffic Sign Maintenance,Mobile Device,Open,2022-02-23 15:47:09,2022-02-23 15:47:09,2022-02-23 15:47:09,,"3808 MAPLEWOOD AVE, AUSTIN, TX 78722",3808,MAPLEWOOD,AUSTIN,78722,TRAVIS,3123057.69710921,10079882.3815141,30.2925969,-97.71443332,"(30.2925969, -97.71443332)",9,585D,MK24
22-00064455,Sign - New,Spot311 Interface,Closed,2022-02-23 13:48:00,2022-02-22 15:08:04,2022-02-23 13:47:59,2022-02-23 13:48:00,"3808 MAPLEWOOD AVE, AUSTIN, TX 78722",3808,MAPLEWOOD,AUSTIN,78722,TRAVIS,3123057.69710921,10079882.3815141,30.2925969,-97.71443332,"(30.2925969, -97.71443332)",9,585D,MK24
22-00064137,Street Light Issue- Address,E-Mail,Open,2022-02-22 13:26:48,2022-02-22 12:49:17,2022-02-22 13:26:48,,"1300 E 38TH HALF ST, AUSTIN, TX 78722",1300,38TH HALF,AUSTIN,78722,TRAVIS,3122276.55935989,10080268.5808897,30.29370903,-97.71687887,"(30.29370903, -97.71687887)",9,585D,MK24
22-00065624,Animal Control - Assistance Request,Phone,New,2022-02-23 13:36:50,2022-02-23 13:36:50,2022-02-23 13:36:50,,"3302 LARRY LN, AUSTIN, TX 78722",3302,LARRY,AUSTIN,78722,TRAVIS,3123363.49957636,10077862.0019886,30.28702342,-97.71361541,"(30.28702342, -97.71361541)",9,585H,MK24
22-00065148,Animal Control - Assistance Request,Phone,Closed,2022-02-23 12:08:38,2022-02-23 09:04:28,2022-02-23 12:08:38,2022-02-23 12:08:38,"3302 LARRY LN, AUSTIN, TX 78722",3302,LARRY,AUSTIN,78722,TRAVIS,3123363.49957636,10077862.0019886,30.28702342,-97.71361541,"(30.28702342, -97.71361541)",9,585H,MK24
22-00064262,Loose Dog,Spot311 Interface,Closed,2022-02-23 08:31:00,2022-02-22 13:43:21,2022-02-23 08:31:00,2022-02-23 08:31:00,"3302 LARRY LN, AUSTIN, TX 78722",3302,LARRY,AUSTIN,78722,TRAVIS,3123363.49957636,10077862.0019886,30.28702342,-97.71361541,"(30.28702342, -97.71361541)",9,585H,MK24
22-00063209,Road Markings/Striping - Maintenance,Mobile Device,Open,2022-02-21 18:38:07,2022-02-21 18:38:07,2022-02-21 18:38:07,,"1114 MANOR RD, AUSTIN, TX 78722",1114,MANOR,AUSTIN,78722,TRAVIS,3119302.78887434,10076379.5018614,30.28321054,-97.72658742,"(30.28321054, -97.72658742)",9,585L,MK23
22-00065040,ATD - Parking Violation Enforcement,Spot311 Interface,Closed,2022-02-23 09:27:41,2022-02-23 07:30:30,2022-02-23 09:27:41,2022-02-23 09:27:41,"1311 BARBARA JORDAN BLVD, AUSTIN, TX 78723",1311,BARBARA JORDAN,AUSTIN,78723,TRAVIS,3125306.87722228,10084627.7605465,30.30549536,-97.7069539,"(30.30549536, -97.7069539)",9,556S,ML25
22-00064612,Animal Control - Assistance Request,Phone,Closed,2022-02-23 07:24:30,2022-02-22 16:38:51,2022-02-23 07:24:29,2022-02-23 07:24:30,"4900 MUELLER BLVD, AUSTIN, TX 78723",4900,MUELLER,AUSTIN,78723,TRAVIS,3125556.59456123,10083907.4647139,30.30349918,-97.70621669,"(30.30349918, -97.70621669)",9,556S,ML25
22-00066065,ATD - Construction Items in Right of Way,Web,TO BE DELETED,2022-02-23 17:29:29,2022-02-23 17:24:52,2022-02-23 17:29:28,2022-02-23 17:29:29,"4815 MUELLER BLVD, AUSTIN, TX",4815,MUELLER,AUSTIN,78723,TRAVIS,3126045.80042614,10083161.0736957,30.3014157,-97.7047228,"(30.3014157, -97.7047228)",9,556W,ML25
22-00063051,Found Animal Report - Keep,Spot311 Interface,Closed,2022-02-22 10:43:14,2022-02-21 16:33:38,2022-02-22 10:43:14,2022-02-22 10:43:14,"2413 PHILOMENA ST, AUSTIN, TX 78723",2413,PHILOMENA,AUSTIN,78723,TRAVIS,3128210.82317554,10082662.966421,30.29990565,-97.69790169,"(30.29990565, -97.69790169)",9,556X,ML25
22-00065739,Street Light Issue- Address,Phone,New,2022-02-23 14:42:26,2022-02-23 14:42:26,2022-02-23 14:42:26,,"2012 ANTONE ST, AUSTIN, TX 78723",2012,ANTONE,AUSTIN,78723,TRAVIS,3126249.18983132,10079576.4416216,30.29154895,-97.70434691,"(30.29154895, -97.70434691)",9,586A,ML24
22-00064683,Loose Dog,Spot311 Interface,Open,2022-02-22 17:21:00,2022-02-22 17:21:00,2022-02-22 17:21:00,,"2047 MC CLOSKEY ST, AUSTIN, TX 78723",2047,MC CLOSKEY,AUSTIN,78723,TRAVIS,3126749.93941923,10079834.9604247,30.29222703,-97.7027414,"(30.29222703, -97.7027414)",9,586A,ML24
22-00064746,Park Maintenance - Grounds,Spot311 Interface,Open,2022-02-22 18:00:18,2022-02-22 18:00:18,2022-02-22 18:00:18,,"845 S IH 35 SVRD NB, AUSTIN, TX 78741",845,IH 35 SVRD,AUSTIN,78741,TRAVIS,3116886.27220849,10063921.3557259,30.24912055,-97.73516302,"(30.24912055, -97.73516302)",9,615K,MJ20
22-00066024,Park Maintenance - Grounds,Spot311 Interface,Open,2022-02-23 17:10:55,2022-02-23 17:10:55,2022-02-23 17:10:55,,"1804 SOUTH LAKESHORE BLVD, AUSTIN, TX 78741",1804,SOUTH LAKESHORE,AUSTIN,78741,TRAVIS,3118970.29467106,10062481.7901172,30.24502943,-97.72867138,"(30.24502943, -97.72867138)",9,615L,MK20
22-00066020,Park Maintenance - Grounds,Spot311 Interface,Open,2022-02-23 17:07:55,2022-02-23 17:07:55,2022-02-23 17:07:55,,"1800 SOUTH LAKESHORE BLVD, AUSTIN, TX 78741",1800,SOUTH LAKESHORE,AUSTIN,78741,TRAVIS,3118944.14638942,10062484.116977,30.24503751,-97.72875399,"(30.24503751, -97.72875399)",9,615L,MK20
22-00066008,Park Maintenance - Grounds,Spot311 Interface,Open,2022-02-23 17:01:52,2022-02-23 17:01:52,2022-02-23 17:01:52,,"1818 SOUTH LAKESHORE BLVD, AUSTIN, TX 78741",1818,SOUTH LAKESHORE,AUSTIN,78741,TRAVIS,3119132.49709703,10062580.0023384,30.24528895,-97.72815056,"(30.24528895, -97.72815056)",9,615L,MK20
22-00064947,Park Maintenance - Grounds,Spot311 Interface,Open,2022-02-22 22:32:22,2022-02-22 22:32:22,2022-02-22 22:32:22,,"1820 SOUTH LAKESHORE BLVD, AUSTIN, TX 78741",1820,SOUTH LAKESHORE,AUSTIN,78741,TRAVIS,3119353.0115653,10062585.3619241,30.24528949,-97.727452,"(30.24528949, -97.727452)",9,615L,MK20
22-00063728,ATD - Shared Micromobility,Spot311 Interface,Closed,2022-02-22 14:43:24,2022-02-22 09:32:27,2022-02-22 14:43:24,2022-02-22 14:43:24,"1820 SOUTH LAKESHORE BLVD, AUSTIN, TX 78741",1820,SOUTH LAKESHORE,AUSTIN,78741,TRAVIS,3119353.0115653,10062585.3619241,30.24528949,-97.727452,"(30.24528949, -97.727452)",9,615L,MK20
22-00063066,Obstruction in ROW,Phone,Resolved,2022-02-23 06:33:03,2022-02-21 16:49:07,2022-02-23 06:33:03,2022-02-23 06:33:03,"TINNIN FORD RD & SOUTH LAKESHORE BLVD, AUSTIN, TX",,TINNIN FORD RD & SOUTH LAKESHORE BLVD,AUSTIN,78741,TRAVIS,3120420.99989943,10062438.000209,30.24481559,-97.72408165,"(30.24481559, -97.72408165)",9,615L,MK20
22-00066185,Animal Control - Assistance Request,Phone,New,2022-02-23 20:06:20,2022-02-23 20:06:20,2022-02-23 20:06:20,,"611 FRANKLIN BLVD B, AUSTIN, TX 78751",611,FRANKLIN,Austin,78751,TRAVIS,3118718.24734906,10090161.9981301,30.32113409,-97.72741604,"(30.32113409, -97.72741604)",9,555G,MK27
22-00066179,Animal Control - Assistance Request,Phone,New,2022-02-23 19:51:25,2022-02-23 19:51:25,2022-02-23 19:51:25,,"611 FRANKLIN BLVD B, AUSTIN, TX 78751",611,FRANKLIN,Austin,78751,TRAVIS,3118718.24734906,10090161.9981301,30.32113409,-97.72741604,"(30.32113409, -97.72741604)",9,555G,MK27
22-00064620,Debris in Street,Phone,Resolved,2022-02-23 10:07:42,2022-02-22 16:44:24,2022-02-23 10:07:41,2022-02-23 10:07:42,"W GUADALUPE ST & N LAMAR BLVD, AUSTIN, TX",,W GUADALUPE ST & N LAMAR BLVD,Austin,78751,TRAVIS,3117230.60936987,10088494.6420232,30.31664651,-97.73225323,"(30.31664651, -97.73225323)",9,555K,MJ26
22-00064882,Austin Code - Request Code Officer,Phone,Closed,2022-02-22 20:40:31,2022-02-22 20:31:08,2022-02-22 20:40:31,2022-02-22 20:40:31,"4400 AVENUE A 105, AUSTIN, TX 78751",4400,AVENUE A,AUSTIN,78751,TRAVIS,3117105.49929532,10085951.000398,30.30966247,-97.73283806,"(30.30966247, -97.73283806)",9,555P,MJ26
22-00064776,Injured / Sick Animal,Phone,Closed,2022-02-22 18:51:43,2022-02-22 18:17:20,2022-02-22 18:51:43,2022-02-22 18:51:43,"4605 AVENUE A, AUSTIN, TX 78751",4605,AVENUE A,AUSTIN,78751,TRAVIS,3117905.24879933,10087086.9983139,30.31273373,-97.73022009,"(30.31273373, -97.73022009)",9,555P,MJ26
22-00065952,ATD - Parking Violation Enforcement,Spot311 Interface,Closed,2022-02-23 19:54:58,2022-02-23 16:34:39,2022-02-23 19:54:58,2022-02-23 19:54:58,"4911 DUVAL ST, AUSTIN, TX 78751",4911,DUVAL,AUSTIN,78751,TRAVIS,3120981.99766445,10087203.9971947,30.31285702,-97.72046346,"(30.31285702, -97.72046346)",9,555Q,MK26
22-00065575,ATD - Parking Violation Enforcement,Spot311 Interface,Closed,2022-02-23 17:17:18,2022-02-23 13:09:06,2022-02-23 17:17:18,2022-02-23 17:17:18,"5001 DUVAL ST, AUSTIN, TX 78751",5001,DUVAL,AUSTIN,78751,TRAVIS,3121034.49724234,10087323.9975684,30.31318349,-97.72028819,"(30.31318349, -97.72028819)",9,555Q,MK26
22-00065570,ATD - Parking Violation Enforcement,Spot311 Interface,Open,2022-02-23 13:06:04,2022-02-23 13:06:04,2022-02-23 13:06:04,,"4607 DUVAL ST, AUSTIN, TX 78751",4607,DUVAL,AUSTIN,78751,TRAVIS,3120214.74923769,10085827.0021981,30.3091214,-97.72299669,"(30.3091214, -97.72299669)",9,555Q,MK26
22-00065569,ATD - Parking Violation Enforcement,Spot311 Interface,Closed,2022-02-23 17:47:45,2022-02-23 13:06:03,2022-02-23 17:47:45,2022-02-23 17:47:45,"4712 DUVAL ST, AUSTIN, TX 78751",4712,DUVAL,AUSTIN,78751,TRAVIS,3120309.06982502,10086347.8502323,30.31054705,-97.72265914,"(30.31054705, -97.72265914)",9,555Q,MK26
22-00065564,ATD - Parking Violation Enforcement,Spot311 Interface,Closed,2022-02-23 14:07:30,2022-02-23 13:03:02,2022-02-23 14:07:30,2022-02-23 14:07:30,"4911 DUVAL ST, AUSTIN, TX 78751",4911,DUVAL,AUSTIN,78751,TRAVIS,3120981.99766445,10087203.9971947,30.31285702,-97.72046346,"(30.31285702, -97.72046346)",9,555Q,MK26
22-00063233,Channels/Creeks/Drainage Easement,Mobile Device,Open,2022-02-21 18:58:46,2022-02-21 18:58:46,2022-02-21 18:58:46,,"4600 SPEEDWAY, AUSTIN, TX 78751",4600,SPEEDWAY,AUSTIN,78751,TRAVIS,3118863.9993451,10086433.0008059,30.31087427,-97.72723107,"(30.31087427, -97.72723107)",9,555Q,MK26
22-00063259,ARR - Compost,Phone,Open,2022-02-21 19:13:14,2022-02-21 19:13:14,2022-02-21 19:13:14,,"5007 MARTIN AVE, AUSTIN, TX 78751",5007,MARTIN,AUSTIN,78751,TRAVIS,3121654.49761156,10087156.997751,30.31268438,-97.71833631,"(30.31268438, -97.71833631)",9,555R,MK26
22-00063016,ARR - Compost,Phone,Open,2022-02-21 16:05:08,2022-02-21 16:05:08,2022-02-21 16:05:08,,"912 E 51ST ST, AUSTIN, TX 78751",912,51ST,AUSTIN,78751,TRAVIS,3123031.37704598,10086824.6503429,30.31168175,-97.71399881,"(30.31168175, -97.71399881)",9,555R,MK26
22-00064327,Austin Code - Request Code Officer,Phone,Closed,2022-02-22 14:25:42,2022-02-22 14:16:30,2022-02-22 14:25:42,2022-02-22 14:25:42,"4010 AVENUE D, AUSTIN, TX 78751",4010,AVENUE D,AUSTIN,78751,TRAVIS,3117213.49682069,10084020.0003966,30.30434751,-97.73263896,"(30.30434751, -97.73263896)",9,555T,MJ25
22-00065529,ARR - Compost,Phone,Open,2022-02-23 12:43:08,2022-02-23 12:43:08,2022-02-23 12:43:08,,"702 E 45TH HALF ST, AUSTIN, TX 78751",702,45TH HALF,AUSTIN,78751,TRAVIS,3120784.49880624,10085003.0002566,30.30681958,-97.72125296,"(30.30681958, -97.72125296)",9,555U,MK25
22-00064457,Injured / Sick Animal,Phone,Closed,2022-02-22 18:51:41,2022-02-22 15:08:53,2022-02-22 18:51:41,2022-02-22 18:51:41,"304 E 44TH ST, AUSTIN, TX 78751",304,44TH,AUSTIN,78751,TRAVIS,3119002.32562502,10084872.95375,30.30657704,-97.72690865,"(30.30657704, -97.72690865)",9,555U,MK25
22-00064405,Park Maintenance - Grounds,Phone,Open,2022-02-22 14:43:13,2022-02-22 14:43:13,2022-02-22 14:43:13,,"4400 AVENUE G, AUSTIN, TX 78751",4400,AVENUE G,AUSTIN,78751,TRAVIS,3118895.95625003,10084922.025625,30.30671878,-97.727242,"(30.30671878, -97.727242)",9,555U,MK25
22-00064223,Park Maintenance - Grounds,Phone,Open,2022-02-22 13:26:17,2022-02-22 13:26:17,2022-02-22 13:26:17,,"4400 AVENUE G, AUSTIN, TX 78751",4400,AVENUE G,AUSTIN,78751,TRAVIS,3118895.95625003,10084922.025625,30.30671878,-97.727242,"(30.30671878, -97.727242)",9,555U,MK25
22-00064212,Injured / Sick Animal,Phone,Open,2022-02-22 13:22:05,2022-02-22 13:22:05,2022-02-22 13:22:05,,"305 E 45TH ST, AUSTIN, TX 78751",305,45TH,AUSTIN,78751,TRAVIS,3119186.81755979,10085196.8229887,30.30745542,-97.72630012,"(30.30745542, -97.72630012)",9,555U,MK25
22-00065108,Austin Code - Request Code Officer,Phone,Closed,2022-02-23 08:37:00,2022-02-23 08:27:56,2022-02-23 08:36:59,2022-02-23 08:37:00,"4520 BENNETT AVE, AUSTIN, TX 78751",4520,BENNETT,AUSTIN,78751,TRAVIS,3122028.49737082,10084380.0015177,30.30502669,-97.71735832,"(30.30502669, -97.71735832)",9,555V,MK25
22-00063875,Austin Code - Request Code Officer,Web,Closed,2022-02-22 10:57:05,2022-02-22 10:45:44,2022-02-22 10:57:05,2022-02-22 10:57:05,"4520 BENNETT AVE ALLEY, AUSTIN, TX 78751",4520,BENNETT,AUSTIN,78751,TRAVIS,3122028.49737082,10084380.0015177,30.30502669,-97.71735832,"(30.30502669, -97.71735832)",9,555V,MK25
22-00063757,Coyote Complaints,Phone,Closed,2022-02-23 16:25:37,2022-02-22 09:45:58,2022-02-23 16:25:37,2022-02-23 16:25:37,"AVENUE G & E 38TH ST, AUSTIN, TX",,AVENUE G & E 38TH ST,AUSTIN,78751,TRAVIS,3117589.49835268,10082294.0028867,30.29957884,-97.7315757,"(30.29957884, -97.7315757)",9,555X,MJ25
22-00064525,Injured / Sick Animal,Phone,Duplicate (closed),2022-02-22 15:53:20,2022-02-22 15:48:30,2022-02-22 15:53:20,2022-02-22 15:53:20,"703 PARK BLVD, AUSTIN, TX 78751",703,PARK,AUSTIN,78751,TRAVIS,3119780.49786578,10083439.0006954,30.30258518,-97.72454992,"(30.30258518, -97.72454992)",9,555Y,MK25
22-00064507,Injured / Sick Animal,Phone,Closed,2022-02-23 07:24:26,2022-02-22 15:36:05,2022-02-23 07:24:26,2022-02-23 07:24:26,"713 PARK BLVD, AUSTIN, TX 78751",713,PARK,AUSTIN,78751,TRAVIS,3120001.49956912,10083336.9999092,30.30229054,-97.72385738,"(30.30229054, -97.72385738)",9,555Y,MK25
22-00065363,Injured / Sick Animal,Phone,Closed,2022-02-23 11:20:15,2022-02-23 11:07:56,2022-02-23 11:20:15,2022-02-23 11:20:15,"925 E 39TH ST, AUSTIN, TX 78751",925,39TH,AUSTIN,78751,TRAVIS,3120932.74944362,10081132.0020217,30.29616927,-97.72107133,"(30.29616927, -97.72107133)",9,585C,MK24
22-00063980,Park Maintenance - Grounds Electrical Issues,Mobile Device,Open,2022-02-22 11:40:10,2022-02-22 11:40:10,2022-02-22 11:40:10,,"3805 W 35TH ST, AUSTIN, TX 78703",3805,35TH,AUSTIN,78703,TRAVIS,3104704.34878249,10086819.4812787,30.31284083,-97.77206388,"(30.31284083, -97.77206388)",10,554P,MG26
22-00063346,Pothole Repair,Spot311 Interface,Resolved,2022-02-22 14:04:29,2022-02-21 21:32:57,2022-02-22 14:04:29,2022-02-22 14:04:29,"3412 HAPPY HOLLOW LN, AUSTIN, TX 78703",3412,HAPPY HOLLOW,AUSTIN,78703,TRAVIS,3110030.99924337,10085356.0020587,30.30847963,-97.75529503,"(30.30847963, -97.75529503)",10,554V,MH25
22-00065884,Flooding Current (Non-Emergency),Spot311 Interface,Open,2022-02-23 16:01:27,2022-02-23 16:01:27,2022-02-23 16:01:27,,"3701 GILBERT ST, AUSTIN, TX 78703",3701,GILBERT,AUSTIN,78703,TRAVIS,3102675.75185032,10082400.0031597,30.30082051,-97.77881268,"(30.30082051, -97.77881268)",10,554X,MG25
22-00063484,Sign - New,Mobile Device,Open,2022-02-22 13:02:26,2022-02-22 06:41:05,2022-02-22 13:02:26,,"2515 PECOS ST, AUSTIN, TX 78703",2515,PECOS,AUSTIN,78703,TRAVIS,3104665.2481688,10082615.0018772,30.30128575,-97.77249448,"(30.30128575, -97.77249448)",10,554X,MG25
22-00062740,Sign - New,Spot311 Interface,Open,2022-02-22 12:37:51,2022-02-21 13:08:04,2022-02-22 12:59:11,,"3401 WINDSOR RD, AUSTIN, TX 78703",3401,WINDSOR,AUSTIN,78703,TRAVIS,3104729.99733585,10081714.0011794,30.29880492,-97.77235508,"(30.29880492, -97.77235508)",10,554X,MG25
22-00063947,Austin Code - Request Code Officer,Phone,Closed,2022-02-22 11:36:22,2022-02-22 11:23:51,2022-02-23 12:17:41,2022-02-22 11:36:22,"2513 WINSTED LN, AUSTIN, TX 78703",2513,WINSTED,AUSTIN,78703,TRAVIS,3108799.67503699,10080750.8186686,30.29589903,-97.75953367,"(30.29589903, -97.75953367)",10,584D,MH24
22-00065898,Sign - Traffic Sign Maintenance,Spot311 Interface,Open,2022-02-23 16:07:28,2022-02-23 16:07:28,2022-02-23 16:07:28,,"806 WINSTED LN, AUSTIN, TX 78703",806,WINSTED,AUSTIN,78703,TRAVIS,3106205.74800815,10075503.000342,30.28163823,-97.76813394,"(30.28163823, -97.76813394)",10,584L,MH23
22-00065888,Public Health - Graffiti Abatement,Spot311 Interface,New,2022-02-23 16:04:27,2022-02-23 16:04:27,2022-02-23 16:04:27,,"862 N MOPAC EXPY SB, AUSTIN, TX 78703",862,MOPAC,AUSTIN,78703,TRAVIS,3106597.31494605,10075318.4927144,30.28110622,-97.76690723,"(30.28110622, -97.76690723)",10,584L,MH23
22-00064965,Park Maintenance - Grounds,Spot311 Interface,Open,2022-02-22 23:17:45,2022-02-22 23:17:45,2022-02-22 23:17:45,,"1301 WINSTED LN, AUSTIN, TX 78703",1301,WINSTED,AUSTIN,78703,TRAVIS,3106877.06734722,10076595.412583,30.28459854,-97.76592783,"(30.28459854, -97.76592783)",10,584L,MH23
22-00064432,Austin Code - Signs/Billboards,Phone,Closed,2022-02-22 15:05:01,2022-02-22 14:55:21,2022-02-22 15:05:01,2022-02-22 15:05:01,"3300 N LAMAR BLVD, AUSTIN, TX 78705",3300,LAMAR,AUSTIN,78705,TRAVIS,3113374.97512568,10083290.8201017,30.30258925,-97.74485314,"(30.30258925, -97.74485314)",10,555W,MJ25
22-00064226,DSD - Environmental Complaint,Phone,Open,2022-02-22 13:27:24,2022-02-22 13:27:24,2022-02-22 13:27:24,,"6001 LOST TRAIL CV, AUSTIN, TX 78730",6001,LOST TRAIL,AUSTIN,78730,TRAVIS,3089826.84193589,10107719.6729288,30.37122648,-97.81770289,"(30.37122648, -97.81770289)",10,493X,ME31
22-00065500,Animal Control - Assistance Request,Phone,Closed,2022-02-23 12:47:56,2022-02-23 12:24:25,2022-02-23 12:47:56,2022-02-23 12:47:56,"7201 FM 2222 RD 1327, AUSTIN, TX 78730",7201,FM 2222,AUSTIN,78730,TRAVIS,3092574.97861165,10107541.210527,30.37056474,-97.80900349,"(30.37056474, -97.80900349)",10,493Y,MF31
22-00064221,Animal Bite,Phone,Open,2022-02-22 13:25:45,2022-02-22 13:25:45,2022-02-22 13:25:45,,"6701 LAKEWOOD DR, AUSTIN, TX 78731",6701,LAKEWOOD,AUSTIN,78731,TRAVIS,3099411.22937501,10106005.924375,30.36591607,-97.78744263,"(30.36591607, -97.78744263)",10,524A,MG30
22-00065221,Street Light Issue- Address,Phone,Open,2022-02-23 13:45:18,2022-02-23 09:46:21,2022-02-23 13:45:18,,"7200 LAMPLIGHT LN, AUSTIN, TX 78731",7200,LAMPLIGHT,AUSTIN,78731,TRAVIS,3107417.49848293,10104279.9994648,30.36066544,-97.762189,"(30.36066544, -97.762189)",10,524G,MH30
22-00063542,Sign - Traffic Sign Maintenance,Spot311 Interface,Closed,2022-02-22 14:31:47,2022-02-22 07:46:37,2022-02-22 14:31:48,2022-02-22 14:31:47,"7105 MESA DR, AUSTIN, TX 78731",7105,MESA,AUSTIN,78731,TRAVIS,3106241.74718327,10104096.998973,30.36023706,-97.76592935,"(30.36023706, -97.76592935)",10,524G,MH30
22-00063512,School Zone Flasher - Timing/Maintenance,Phone,Work In Progress,2022-02-22 16:38:00,2022-02-22 07:16:59,2022-02-22 16:44:44,,"FAR WEST BLVD & CHIMNEY CORNERS, AUSTIN, TX",,FAR WEST BLVD & CHIMNEY CORNERS,AUSTIN,78731,TRAVIS,3107802.55759787,10103002.6191861,30.35712962,-97.76106206,"(30.35712962, -97.76106206)",10,524G,MH30
22-00063479,Sign - New,Mobile Device,Open,2022-02-22 13:00:18,2022-02-22 06:37:10,2022-02-22 13:06:56,,"3917 NORTH HILLS DR, AUSTIN, TX 78731",3917,NORTH HILLS,AUSTIN,78731,TRAVIS,3106843.24823666,10102572.9995364,30.3560096,-97.76413428,"(30.3560096, -97.76413428)",10,524G,MH30
22-00062921,Sign - Street Name,Phone,Work In Progress,2022-02-23 12:11:40,2022-02-21 15:03:22,2022-02-23 12:11:39,,"5713 SAM HOUSTON CIR, AUSTIN, TX 78731",5713,SAM HOUSTON,AUSTIN,78731,TRAVIS,3098946.75140286,10101312.997174,30.35304497,-97.78925533,"(30.35304497, -97.78925533)",10,524J,MG29
22-00065236,Sign - Traffic Sign Maintenance,Spot311 Interface,Closed,2022-02-23 11:26:23,2022-02-23 09:55:43,2022-02-23 11:26:23,2022-02-23 11:26:23,"6800 THORNCLIFFE DR, AUSTIN, TX 78731",6800,THORNCLIFFE,AUSTIN,78731,TRAVIS,3108646.25845863,10100877.9056339,30.3512354,-97.75854366,"(30.3512354, -97.75854366)",10,524M,MH29
22-00065213,Public Health - Graffiti Abatement,Spot311 Interface,New,2022-02-23 09:40:33,2022-02-23 09:40:33,2022-02-23 09:40:33,,"3701 NORTH HILLS DR, AUSTIN, TX 78731",3701,NORTH HILLS,AUSTIN,78731,TRAVIS,3108652.24895125,10101482.9984843,30.35289833,-97.75848027,"(30.35289833, -97.75848027)",10,524M,MH29
22-00065034,Animal Bite,Phone,Closed,2022-02-23 16:31:37,2022-02-23 07:11:35,2022-02-23 16:31:37,2022-02-23 16:31:37,"7117 WOOD HOLLOW DR, AUSTIN, TX 78731",7117,WOOD HOLLOW,AUSTIN,78731,TRAVIS,3110586.24732223,10102098.997904,30.35446841,-97.75230497,"(30.35446841, -97.75230497)",10,524M,MH29
22-00064581,Injured / Sick Animal,Phone,Closed,2022-02-22 18:45:38,2022-02-22 16:20:00,2022-02-22 18:45:38,2022-02-22 18:45:38,"6814 THORNCLIFFE DR B, AUSTIN, TX 78731",6814,THORNCLIFFE,AUSTIN,78731,TRAVIS,3108161.49705201,10101046.9980634,30.35173105,-97.76006773,"(30.35173105, -97.76006773)",10,524M,MH29
22-00065969,Park Maintenance - Grounds,Phone,Open,2022-02-23 16:43:20,2022-02-23 16:43:20,2022-02-23 18:15:16,,"4704 COLORADO XING, AUSTIN, TX 78731",4704,COLORADO,AUSTIN,78731,TRAVIS,3101637.50078368,10096380.9977431,30.33931803,-97.78108541,"(30.33931803, -97.78108541)",10,524T,MG28
22-00065961,Austin Code - Request Code Officer,Phone,Closed,2022-02-23 16:49:50,2022-02-23 16:40:03,2022-02-23 16:49:50,2022-02-23 16:49:50,"5103 FAIRVIEW DR, AUSTIN, TX 78731",5103,FAIRVIEW,AUSTIN,78731,TRAVIS,3108905.24888026,10094148.9989125,30.33272205,-97.75821658,"(30.33272205, -97.75821658)",10,524Z,MH28
